District,year,Season,N,P,K,pH,EC,OC,S,B,Zn,Cu,Fe,Mn,temperature,temperature_max,temperature_min,humidity,rainfall,label
Thanjavur,2025,Kharif,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,30.0,39.5,24.0,62.2,318.0,pulses
Thanjavur,2025,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.6,37.2,17.8,79.7,729.0,rice
Thanjavur,2025,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.6,37.2,17.8,79.7,729.0,sugarcane
Thanjavur,2025,Rabi,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,25.6,37.2,17.8,79.7,729.0,pulses
Thanjavur,2025,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.3,38.3,19.5,70.8,173.0,rice
Thanjavur,2025,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.3,38.3,19.5,70.8,173.0,sugarcane
Thanjavur,2025,Summer,146.0,55.8,229.2,7.4,0.3,0.5,12.4,1.2,1.0,1.6,5.7,3.4,29.3,38.3,19.5,70.8,173.0,pulses
The Nilgiris,2020,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.2,21.2,10.1,90.3,1288.0,tea
The Nilgiris,2020,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.2,21.2,10.1,90.3,1288.0,coffee
The Nilgiris,2020,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.2,21.2,10.1,90.3,1288.0,vegetables
The Nilgiris,2020,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,13.9,21.4,6.1,82.2,681.0,tea
The Nilgiris,2020,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,13.9,21.4,6.1,82.2,681.0,coffee
The Nilgiris,2020,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,13.9,21.4,6.1,82.2,681.0,vegetables
The Nilgiris,2020,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,16.3,23.4,9.1,75.8,285.0,tea
The Nilgiris,2020,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,16.3,23.4,9.1,75.8,285.0,coffee
The Nilgiris,2020,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,16.3,23.4,9.1,75.8,285.0,vegetables
The Nilgiris,2021,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.8,20.8,10.8,90.7,1219.0,tea
The Nilgiris,2021,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.8,20.8,10.8,90.7,1219.0,coffee
The Nilgiris,2021,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.8,20.8,10.8,90.7,1219.0,vegetables
The Nilgiris,2021,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,13.7,20.2,4.9,86.4,1015.0,tea
The Nilgiris,2021,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,13.7,20.2,4.9,86.4,1015.0,coffee
The Nilgiris,2021,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,13.7,20.2,4.9,86.4,1015.0,vegetables
The Nilgiris,2021,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.5,23.9,6.2,76.4,488.0,tea
The Nilgiris,2021,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.5,23.9,6.2,76.4,488.0,coffee
The Nilgiris,2021,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.5,23.9,6.2,76.4,488.0,vegetables
The Nilgiris,2022,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.7,21.1,9.1,90.9,984.0,tea
The Nilgiris,2022,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.7,21.1,9.1,90.9,984.0,coffee
The Nilgiris,2022,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.7,21.1,9.1,90.9,984.0,vegetables
The Nilgiris,2022,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,13.4,20.5,5.8,82.5,598.0,tea
The Nilgiris,2022,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,13.4,20.5,5.8,82.5,598.0,coffee
The Nilgiris,2022,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,13.4,20.5,5.8,82.5,598.0,vegetables
The Nilgiris,2022,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.8,22.9,6.4,74.8,412.0,tea
The Nilgiris,2022,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.8,22.9,6.4,74.8,412.0,coffee
The Nilgiris,2022,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.8,22.9,6.4,74.8,412.0,vegetables
The Nilgiris,2023,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.6,22.0,11.0,86.1,621.0,tea
The Nilgiris,2023,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.6,22.0,11.0,86.1,621.0,coffee
The Nilgiris,2023,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.6,22.0,11.0,86.1,621.0,vegetables
The Nilgiris,2023,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.0,21.4,4.5,77.6,421.0,tea
The Nilgiris,2023,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.0,21.4,4.5,77.6,421.0,coffee
The Nilgiris,2023,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.0,21.4,4.5,77.6,421.0,vegetables
The Nilgiris,2023,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.6,23.0,6.0,74.6,386.0,tea
The Nilgiris,2023,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.6,23.0,6.0,74.6,386.0,coffee
The Nilgiris,2023,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.6,23.0,6.0,74.6,386.0,vegetables
The Nilgiris,2024,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.8,22.5,10.3,87.3,842.0,tea
The Nilgiris,2024,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.8,22.5,10.3,87.3,842.0,coffee
The Nilgiris,2024,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.8,22.5,10.3,87.3,842.0,vegetables
The Nilgiris,2024,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.4,22.1,7.1,82.8,636.0,tea
The Nilgiris,2024,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.4,22.1,7.1,82.8,636.0,coffee
The Nilgiris,2024,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.4,22.1,7.1,82.8,636.0,vegetables
The Nilgiris,2024,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,17.5,26.5,7.8,67.0,248.0,tea
The Nilgiris,2024,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,17.5,26.5,7.8,67.0,248.0,coffee
The Nilgiris,2024,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,17.5,26.5,7.8,67.0,248.0,vegetables
The Nilgiris,2025,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.2,21.3,11.1,86.3,683.0,tea
The Nilgiris,2025,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.2,21.3,11.1,86.3,683.0,coffee
The Nilgiris,2025,Kharif,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,15.2,21.3,11.1,86.3,683.0,vegetables
The Nilgiris,2025,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.1,21.8,6.9,74.0,380.0,tea
The Nilgiris,2025,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.1,21.8,6.9,74.0,380.0,coffee
The Nilgiris,2025,Rabi,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,14.1,21.8,6.9,74.0,380.0,vegetables
The Nilgiris,2025,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,16.6,23.0,10.5,71.5,468.0,tea
The Nilgiris,2025,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,16.6,23.0,10.5,71.5,468.0,coffee
The Nilgiris,2025,Summer,169.4,22.7,296.7,5.7,0.5,0.7,12.8,1.4,2.2,1.7,8.9,9.2,16.6,23.0,10.5,71.5,468.0,vegetables
Theni,2020,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.2,37.7,22.3,65.0,325.0,cotton
Theni,2020,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.2,37.7,22.3,65.0,325.0,banana
Theni,2020,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.2,37.7,22.3,65.0,325.0,cardamom
Theni,2020,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.3,37.1,18.0,67.5,392.0,cotton
Theni,2020,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.3,37.1,18.0,67.5,392.0,banana
Theni,2020,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.3,37.1,18.0,67.5,392.0,cardamom
Theni,2020,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,30.6,40.5,22.5,53.8,74.0,cotton
Theni,2020,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,30.6,40.5,22.5,53.8,74.0,banana
Theni,2020,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,30.6,40.5,22.5,53.8,74.0,cardamom
Theni,2021,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.2,37.7,21.9,63.5,248.0,cotton
Theni,2021,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.2,37.7,21.9,63.5,248.0,banana
Theni,2021,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.2,37.7,21.9,63.5,248.0,cardamom
Theni,2021,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,25.1,36.4,17.2,75.3,802.0,cotton
Theni,2021,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,25.1,36.4,17.2,75.3,802.0,banana
Theni,2021,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,25.1,36.4,17.2,75.3,802.0,cardamom
Theni,2021,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.7,39.2,20.2,60.7,194.0,cotton
Theni,2021,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.7,39.2,20.2,60.7,194.0,banana
Theni,2021,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.7,39.2,20.2,60.7,194.0,cardamom
Theni,2022,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,27.9,38.8,21.5,65.0,380.0,cotton
Theni,2022,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,27.9,38.8,21.5,65.0,380.0,banana
Theni,2022,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,27.9,38.8,21.5,65.0,380.0,cardamom
Theni,2022,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,25.6,35.1,19.1,70.9,482.0,cotton
Theni,2022,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,25.6,35.1,19.1,70.9,482.0,banana
Theni,2022,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,25.6,35.1,19.1,70.9,482.0,cardamom
Theni,2022,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,29.0,39.1,21.9,59.3,174.0,cotton
Theni,2022,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,29.0,39.1,21.9,59.3,174.0,banana
Theni,2022,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,29.0,39.1,21.9,59.3,174.0,cardamom
Theni,2023,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.7,39.7,22.1,63.7,272.0,cotton
Theni,2023,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.7,39.7,22.1,63.7,272.0,banana
Theni,2023,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.7,39.7,22.1,63.7,272.0,cardamom
Theni,2023,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.1,37.5,17.5,68.0,400.0,cotton
Theni,2023,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.1,37.5,17.5,68.0,400.0,banana
Theni,2023,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.1,37.5,17.5,68.0,400.0,cardamom
Theni,2023,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,29.2,40.5,19.7,59.0,181.0,cotton
Theni,2023,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,29.2,40.5,19.7,59.0,181.0,banana
Theni,2023,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,29.2,40.5,19.7,59.0,181.0,cardamom
Theni,2024,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.0,37.8,22.2,68.0,357.0,cotton
Theni,2024,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.0,37.8,22.2,68.0,357.0,banana
Theni,2024,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.0,37.8,22.2,68.0,357.0,cardamom
Theni,2024,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.2,37.4,19.4,70.9,538.0,cotton
Theni,2024,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.2,37.4,19.4,70.9,538.0,banana
Theni,2024,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.2,37.4,19.4,70.9,538.0,cardamom
Theni,2024,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,30.7,43.1,21.8,54.1,303.0,cotton
Theni,2024,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,30.7,43.1,21.8,54.1,303.0,banana
Theni,2024,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,30.7,43.1,21.8,54.1,303.0,cardamom
Theni,2025,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.5,37.4,22.8,61.1,182.0,cotton
Theni,2025,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.5,37.4,22.8,61.1,182.0,banana
Theni,2025,Kharif,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.5,37.4,22.8,61.1,182.0,cardamom
Theni,2025,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.0,37.0,16.4,66.7,364.0,cotton
Theni,2025,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.0,37.0,16.4,66.7,364.0,banana
Theni,2025,Rabi,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,26.0,37.0,16.4,66.7,364.0,cardamom
Theni,2025,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.6,37.8,20.6,62.2,221.0,cotton
Theni,2025,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.6,37.8,20.6,62.2,221.0,banana
Theni,2025,Summer,190.0,73.2,221.1,7.3,0.8,0.4,12.9,1.3,0.8,1.4,5.1,4.7,28.6,37.8,20.6,62.2,221.0,cardamom
Thiruvarur,2020,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,41.3,24.0,69.0,444.0,rice
Thiruvarur,2020,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,41.3,24.0,69.0,444.0,sugarcane
Thiruvarur,2020,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,41.3,24.0,69.0,444.0,groundnut
Thiruvarur,2020,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,26.2,36.0,18.8,78.3,851.0,rice
Thiruvarur,2020,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,26.2,36.0,18.8,78.3,851.0,sugarcane
Thiruvarur,2020,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,26.2,36.0,18.8,78.3,851.0,groundnut
Thiruvarur,2020,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,41.2,21.5,69.5,71.0,rice
Thiruvarur,2020,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,41.2,21.5,69.5,71.0,sugarcane
Thiruvarur,2020,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,41.2,21.5,69.5,71.0,groundnut
Thiruvarur,2021,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,39.6,24.0,67.6,364.0,rice
Thiruvarur,2021,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,39.6,24.0,67.6,364.0,sugarcane
Thiruvarur,2021,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,39.6,24.0,67.6,364.0,groundnut
Thiruvarur,2021,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,25.4,33.0,18.0,83.4,1203.0,rice
Thiruvarur,2021,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,25.4,33.0,18.0,83.4,1203.0,sugarcane
Thiruvarur,2021,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,25.4,33.0,18.0,83.4,1203.0,groundnut
Thiruvarur,2021,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.3,40.8,19.8,71.5,106.0,rice
Thiruvarur,2021,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.3,40.8,19.8,71.5,106.0,sugarcane
Thiruvarur,2021,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.3,40.8,19.8,71.5,106.0,groundnut
Thiruvarur,2022,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.2,38.8,22.4,71.0,397.0,rice
Thiruvarur,2022,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.2,38.8,22.4,71.0,397.0,sugarcane
Thiruvarur,2022,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.2,38.8,22.4,71.0,397.0,groundnut
Thiruvarur,2022,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,25.5,35.8,18.7,81.2,806.0,rice
Thiruvarur,2022,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,25.5,35.8,18.7,81.2,806.0,sugarcane
Thiruvarur,2022,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,25.5,35.8,18.7,81.2,806.0,groundnut
Thiruvarur,2022,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.2,40.2,20.5,72.7,120.0,rice
Thiruvarur,2022,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.2,40.2,20.5,72.7,120.0,sugarcane
Thiruvarur,2022,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.2,40.2,20.5,72.7,120.0,groundnut
Thiruvarur,2023,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,30.1,39.9,24.0,69.8,453.0,rice
Thiruvarur,2023,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,30.1,39.9,24.0,69.8,453.0,sugarcane
Thiruvarur,2023,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,30.1,39.9,24.0,69.8,453.0,groundnut
Thiruvarur,2023,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,25.6,36.3,17.3,81.4,1081.0,rice
Thiruvarur,2023,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,25.6,36.3,17.3,81.4,1081.0,sugarcane
Thiruvarur,2023,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,25.6,36.3,17.3,81.4,1081.0,groundnut
Thiruvarur,2023,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.1,38.8,21.2,73.6,180.0,rice
Thiruvarur,2023,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.1,38.8,21.2,73.6,180.0,sugarcane
Thiruvarur,2023,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.1,38.8,21.2,73.6,180.0,groundnut
Thiruvarur,2024,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,39.2,24.5,70.4,469.0,rice
Thiruvarur,2024,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,39.2,24.5,70.4,469.0,sugarcane
Thiruvarur,2024,Kharif,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.9,39.2,24.5,70.4,469.0,groundnut
Thiruvarur,2024,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,26.2,36.5,18.6,82.9,1344.0,rice
Thiruvarur,2024,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,26.2,36.5,18.6,82.9,1344.0,sugarcane
Thiruvarur,2024,Rabi,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,26.2,36.5,18.6,82.9,1344.0,groundnut
Thiruvarur,2024,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.6,39.9,21.7,75.3,630.0,rice
Thiruvarur,2024,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.6,39.9,21.7,75.3,630.0,sugarcane
Thiruvarur,2024,Summer,163.0,88.1,293.5,7.3,0.7,0.5,20.0,1.2,1.0,2.6,6.4,5.1,29.6,39.9,21.7,75.3,630.0,groundnut
